feature_id,symb,num,length
ENSMUSG00000121138,Gm56984,1,1927
ENSMUSG00000108164,Gm43899,2,246
ENSMUSG00000029804,Herc3,18,9127
ENSMUSG00000055430,Nap1l5,5,1844
ENSMUSG00000037709,Fam13a,14,10505
ENSMUSG00000107439,Gm45060,2,593
ENSMUSG00000092323,BB365896,2,3000
ENSMUSG00000108075,Gm45061,2,2095
ENSMUSG00000107449,Gm19165,2,1982
ENSMUSG00000118703,Gm22367,1,132
ENSMUSG00000107987,Gm43905,2,204
ENSMUSG00000049232,Tigd2,4,3007
ENSMUSG00000045441,Gprin3,6,8339
ENSMUSG00001118660,Gm22622,1,129
ENSMUSG00000108110,Gm18012,2,773
ENSMUSG00000073045,Gm5570,10,2529
ENSMUSG00000119172,Gm22723,1,129
ENSMUSG00000064515,n-R5s162,3,119
ENSMUSG00000046764,A530053G22Rik,9,5085
ENSMUSG00000107863,Gm44389,2,182
ENSMUSG00000108192,Gm44410,2,341
ENSMUSG00000108003,Gm35386,2,629
ENSMUSG00000025889,Snca,14,2703
ENSMUSG00000107755,Mageb16-ps2,2,1093
ENSMUSG00000108168,Gm43864,2,4028
ENSMUSG00000108262,Gm43867,2,525
ENSMUSG00000054641,Mmrn1,11,5868
ENSMUSG00000108098,Gm18838,2,886
ENSMUSG00000108299,Gm43892,2,265
ENSMUSG00000108087,Gm43893,2,437
ENSMUSG00000107652,Gm43894,2,688
ENSMUSG00000097924,A730020E08Rik,3,3895
ENSMUSG00000039578,Ccser1,18,9635
ENSMUSG00000107757,Gm43898,2,424
ENSMUSG00000108246,Gm43896,2,2032
ENSMUSG00000107590,Gm43897,2,309
ENSMUSG00000107908,Gm43895,2,855
ENSMUSG00000108160,Gm19237,2,1132
ENSMUSG00000107957,Gm44088,2,237
ENSMUSG00000108174,Gm44092,2,258
ENSMUSG00000108007,Gm18540,2,526
ENSMUSG00000107854,Gm5001,2,331
ENSMUSG00000121379,ENSMUSG00000121379,1,3208
ENSMUSG00000107708,Gm19131,3,789
ENSMUSG00000107484,Nasp-ps1,2,691
ENSMUSG00000088721,Gm22212,5,106
ENSMUSG00000108242,9330118I20Rik,2,5506
ENSMUSG00000071424,Grid2,11,19172
ENSMUSG00000107525,Gm44071,2,448
ENSMUSG00000108068,Gm44075,2,216
ENSMUSG00000107864,Gm44072,2,383
ENSMUSG00000107700,Gm20144,2,165
ENSMUSG00000064775,Gm25205,3,103
ENSMUSG00000073043,Atoh1,6,2121
ENSMUSG00000107424,Gm18839,2,670
ENSMUSG00000107783,Gm44038,2,889
ENSMUSG00000086176,Gm15534,5,562
ENSMUSG00000029920,Smarcad1,10,13322
ENSMUSG00000029919,Hpgds,6,6425
ENSMUSG00000090939,Gm17147,2,432
ENSMUSG00000107968,Gm44419,2,229
ENSMUSG00000108230,Gm3549,2,794
ENSMUSG00000107490,Gm44058,2,467
ENSMUSG00000108252,Gm44059,2,351
ENSMUSG00000107609,Gm20177,2,334
ENSMUSG00000108097,Gm44060,2,410
ENSMUSG00000107630,Gm44061,2,1195
ENSMUSG00000108052,Gm8479,2,1070
ENSMUSG00000029917,Qrfprl,16,3271
ENSMUSG00000107584,Gm18716,2,1603
ENSMUSG00000107596,Gm18913,2,1789
ENSMUSG00000044162,Tnip3,13,10916
ENSMUSG00000049001,Ndnf,6,10114
ENSMUSG00000082115,Gm15490,3,387
ENSMUSG00000085689,Gm16838,2,816
ENSMUSG00000029913,Prdm5,15,9295
ENSMUSG00002075239,Gm55662,1,106
ENSMUSG00000092394,Gm20445,2,565
ENSMUSG00000036463,4930544G11Rik,9,1406
ENSMUSG00000107649,Gm44404,2,636
ENSMUSG00000064391,Gm23625,4,100
ENSMUSG00000108100,Gm5876,2,243
ENSMUSG00000107695,Gm44289,2,1390
ENSMUSG00000107653,Gm31520,2,1802
ENSMUSG00000107837,Gm44281,2,166
ENSMUSG00000107631,Gm44233,2,226
ENSMUSG00000107479,2610300M13Rik,2,2077
ENSMUSG00000107775,Gm19764,2,649
ENSMUSG00000108086,Gm6786,2,1915
ENSMUSG00000029910,Mad2l1,15,8390
ENSMUSG00000062905,Vmn1r32,3,2833
ENSMUSG00000107710,Gm5307,2,760
ENSMUSG00000059375,Vmn1r33,6,2414
ENSMUSG00000091012,Vmn1r34,3,3191
ENSMUSG00000060699,Vmn1r35,3,2319
ENSMUSG00000107591,Gm6794,2,457
ENSMUSG00000115482,Vmn1r36,2,1923
ENSMUSG00000115467,Vmn1r37,2,1843
ENSMUSG00000107721,Gm44261,2,209
ENSMUSG00000108231,Gm4045,2,310
ENSMUSG00000121381,ENSMUSG00000121381,1,2334
ENSMUSG00000093504,Vmn1r-ps24,4,900
ENSMUSG00000115170,Vmn1r38,2,3500
ENSMUSG00000093755,Vmn1r39,3,2684
ENSMUSG00000107176,Gm9794,2,423
ENSMUSG00000053442,4930597O21Rik,5,1282
ENSMUSG00000036402,Gng12,14,4727
ENSMUSG00000107634,Gm36816,2,808
ENSMUSG00000084154,Gm15644,2,387
ENSMUSG00000107869,Gm29848,2,295
ENSMUSG00000064987,Gm25260,4,134
ENSMUSG00000036390,Gadd45a,9,1764
ENSMUSG00000087231,E230016M11Rik,9,4370
ENSMUSG00000097603,A430010J10Rik,5,4379
ENSMUSG00000107799,Gm38825,3,1338
ENSMUSG00000047905,Gm8566,11,465
ENSMUSG00000108013,Gm44052,2,396
ENSMUSG00000036371,Serbp1,7,20117
ENSMUSG00000108292,Gm44050,2,527
ENSMUSG00000018341,Il12rb2,13,3794
ENSMUSG00000107907,Gm8574,2,924
ENSMUSG00000108000,Gm44208,2,421
ENSMUSG00000096086,Gm4761,2,582
ENSMUSG00000107508,Gm44083,2,337
ENSMUSG00000049093,Il23r,10,2488
ENSMUSG00000105650,Gm42889,2,660
ENSMUSG00000051397,Tacstd2,6,1735
ENSMUSG00000076501,Igkv2-137,3,501
ENSMUSG00000104819,4930515G16Rik,2,1256
ENSMUSG00000104931,Igkv1-136,2,297
ENSMUSG00000096336,Igkv1-135,3,394
ENSMUSG00000106248,Gm9728,2,1055
ENSMUSG00000105464,Rpl18a-ps2,2,174
ENSMUSG00000104883,Igkv14-134-1,2,331
ENSMUSG00000091268,Igkv17-134,3,348
ENSMUSG00000094491,Igkv1-133,3,374
ENSMUSG00000104843,Gm5308,2,1354
ENSMUSG00000104584,Rpl18a-ps3,2,171
ENSMUSG00000106401,Gm43284,2,253
ENSMUSG00000096580,Igkv1-132,2,362
ENSMUSG00000076505,Igkv1-131,2,362
ENSMUSG00000104744,Gm18980,2,1079
ENSMUSG00000096461,Igkv14-130,6,353
ENSMUSG00000089157,Gm22425,3,138
ENSMUSG00000087917,Gm24911,3,136
ENSMUSG00000093906,Igkv9-129,6,353
ENSMUSG00000104742,Igkv9-128,2,353
ENSMUSG00000076508,Igkv17-127,4,359
ENSMUSG00000106372,Igkv14-126-1,2,346
ENSMUSG00000105005,Gm9729,2,265
ENSMUSG00000094345,Igkv14-126,3,358
ENSMUSG00000088245,Gm25910,3,140
ENSMUSG00000095737,Igkv11-125,6,353
ENSMUSG00000096632,Igkv9-124,3,353
ENSMUSG00000076512,Igkv9-123,3,377
ENSMUSG00000095497,Igkv1-122,3,383
ENSMUSG00000076514,Igkv17-121,4,363
ENSMUSG00000094872,Igkv9-120,2,353
ENSMUSG00000104575,Igkv9-119,2,353
ENSMUSG00000106098,Igkv14-118-2,2,339
ENSMUSG00000106480,Igkv14-118-1,2,334
ENSMUSG00000104532,Gm43739,2,307
ENSMUSG00000106331,Gm5309,2,677
ENSMUSG00000104934,Igkv11-118,2,346
ENSMUSG00000094335,Igkv1-117,3,404
ENSMUSG00000105306,Gm43171,2,291
ENSMUSG00000105007,Gm43170,2,612
ENSMUSG00000106630,Igkv2-116,2,362
ENSMUSG00000091800,Igkv1-115,3,302
ENSMUSG00000105363,Igkv11-114,2,346
ENSMUSG00000105463,Igkv2-113,2,362
ENSMUSG00000105163,Gm4873,2,1203
ENSMUSG00000076518,Igkv2-112,7,361
ENSMUSG00000095771,Igkv14-111,3,368
ENSMUSG00000088900,Gm25436,3,145
ENSMUSG00000093861,Igkv1-110,3,401
ENSMUSG00000104722,Gm43007,2,291
ENSMUSG00000105684,Gm42612,2,623
ENSMUSG00000105606,Igkv2-109,2,374
ENSMUSG00000105043,Igkv1-108,2,298
ENSMUSG00000106494,Igkv2-107,2,313
ENSMUSG00000076530,Igkv11-106,5,346
ENSMUSG00000106066,Igkv2-105,2,377
ENSMUSG00000105248,Gm5310,2,1511
ENSMUSG00000076522,Igkv16-104,3,378
ENSMUSG00000076523,Igkv15-103,3,375
ENSMUSG00000104832,Igkv15-102,2,287
ENSMUSG00000106403,Igkv20-101-2,2,339
ENSMUSG00000106187,Igkv15-101-1,2,258
ENSMUSG00000105319,Igkv15-101,2,299
ENSMUSG00000096515,Igkv14-100,6,353
ENSMUSG00000077325,Gm25833,3,133
ENSMUSG00000076525,Igkv1-99,4,376
ENSMUSG00000076526,Igkv12-98,7,347
ENSMUSG00000105817,Igkv15-97,2,339
ENSMUSG00000094420,Igkv10-96,3,359
ENSMUSG00000090781,Igkv2-95-2,3,222
ENSMUSG00000106381,Igkv2-95-1,2,272
ENSMUSG00000094902,Igkv10-95,3,347
ENSMUSG00000096490,Igkv10-94,2,347
ENSMUSG00000106318,Igkv2-93-1,2,272
ENSMUSG00000106309,Gm40414,2,481
ENSMUSG00000098814,Igkv19-93,3,363
ENSMUSG00000076531,Igkv4-92,2,351
ENSMUSG00000104995,Gm42925,2,285
ENSMUSG00000076532,Igkv4-91,4,358
ENSMUSG00000076533,Igkv4-90,4,352
ENSMUSG00000104849,Gm42924,2,185
ENSMUSG00000076534,Igkv12-89,7,338
ENSMUSG00000076535,Igkv1-88,2,362
ENSMUSG00000106124,Gm42539,2,308
ENSMUSG00000105630,Gm42543,2,353
ENSMUSG00000105267,Gm42542,2,268
ENSMUSG00000079544,Igkv13-87,3,286
ENSMUSG00000104838,Gm43710,2,452
ENSMUSG00000076536,Igkv4-86,4,378
ENSMUSG00000079543,Igkv13-85,4,347
ENSMUSG00000076538,Igkv13-84,2,347
ENSMUSG00000076557,Igkv4-83,3,334
ENSMUSG00000105752,Igkv13-82,2,346
ENSMUSG00000076539,Igkv4-81,4,358
ENSMUSG00000105539,Igkv13-80-1,2,255
ENSMUSG00000076540,Igkv4-80,4,348
ENSMUSG00000076541,Igkv4-79,4,358
ENSMUSG00000105480,Igkv13-78-1,2,200
ENSMUSG00000094315,Igkv4-78,3,358
ENSMUSG00000105313,Gm43583,2,303
ENSMUSG00000105462,Igkv4-77,2,352
ENSMUSG00000104609,Igkv13-76,2,347
ENSMUSG00000104712,Igkv4-75,2,359
ENSMUSG00000104922,Igkv13-74-1,2,242
ENSMUSG00000076543,Igkv4-74,3,394
ENSMUSG00000105989,Igkv13-73-1,2,200
ENSMUSG00000106387,Igkv4-73,2,358
ENSMUSG00000076545,Igkv4-72,3,402
ENSMUSG00000105968,Igkv13-71-1,2,264
ENSMUSG00000073028,Igkv4-71,6,352
ENSMUSG00000076547,Igkv4-70,3,379
ENSMUSG00000076548,Igkv4-69,2,348
ENSMUSG00000076549,Igkv4-68,3,394
ENSMUSG00000104697,Igkv12-67,2,354
ENSMUSG00000088675,Rprl1_ENSMUSG00000088675,4,327
ENSMUSG00000106222,Rprl1_ENSMUSG00000106222,2,238
ENSMUSG00000105110,Igkv12-66,2,348
ENSMUSG00000105883,Igkv4-65,2,358
ENSMUSG00000105747,Igkv13-64,2,343
ENSMUSG00000076550,Igkv4-63,4,352
ENSMUSG00000105323,Igkv13-62-1,2,317
ENSMUSG00000094262,Igkv4-62,4,352
ENSMUSG00000106216,Igkv13-61-1,2,296
ENSMUSG00000076552,Igkv4-61,4,382
ENSMUSG00000094006,Igkv4-59,3,368
ENSMUSG00000104679,Igkv4-60,2,358
ENSMUSG00000095633,Igkv4-58,3,358
ENSMUSG00000092746,Rn7s6,5,291
ENSMUSG00002075625,Gm54521,1,70
ENSMUSG00000104551,Igkv13-57-2,2,336
ENSMUSG00000076555,Igkv4-57-1,4,373
ENSMUSG00000105369,Igkv13-57-1,2,305
ENSMUSG00000076556,Igkv4-57,4,352
ENSMUSG00000106546,Igkv13-56-1,2,209
ENSMUSG00000106016,Igkv4-56,2,349
ENSMUSG00000106213,Igkv13-55-1,2,308
ENSMUSG00000096833,Igkv4-55,3,379
ENSMUSG00000105301,Igkv13-54-1,2,303
ENSMUSG00000094319,Igkv4-54,3,354
ENSMUSG00000095753,Igkv4-53,3,367
ENSMUSG00000079542,Gm42606,4,239
ENSMUSG00000094993,Igkv4-51,3,394
ENSMUSG00000106298,Gm42958,2,318
ENSMUSG00000076562,Igkv4-50,2,352
ENSMUSG00000105725,Igkv12-49,2,278
ENSMUSG00000076563,Igkv5-48,3,360
ENSMUSG00000106256,Igkv12-47,2,356
ENSMUSG00000076564,Igkv12-46,3,377
ENSMUSG00000094094,Igkv5-45,3,385
ENSMUSG00000096422,Igkv12-44,3,401
ENSMUSG00000094433,Igkv5-43,3,379
ENSMUSG00000105915,Igkv12-42,2,327
ENSMUSG00000095007,Igkv12-41,2,347
ENSMUSG00000104533,Igkv5-40-1,2,359
ENSMUSG00000105955,Igkv12-40,2,347
ENSMUSG00000076569,Igkv5-39,4,347
ENSMUSG00000105451,Gm43220,2,282
ENSMUSG00000076570,Igkv12-38,7,347
ENSMUSG00000076571,Igkv5-37,3,359
ENSMUSG00000076572,Igkv18-36,7,344
ENSMUSG00000076573,Igkv1-35,7,362
ENSMUSG00002076017,Gm54547,1,110
ENSMUSG00000106226,Gm43586,2,310
ENSMUSG00000104769,Igkv8-34,2,365
ENSMUSG00000076575,Igkv7-33,7,365
ENSMUSG00000076576,Igkv6-32,3,366
ENSMUSG00000105781,Igkv8-31,2,372
ENSMUSG00000076577,Igkv8-30,3,368
ENSMUSG00000106192,Gm42818,2,987
ENSMUSG00000076578,Igkv6-29,4,375
ENSMUSG00000094356,Igkv8-28,3,370
ENSMUSG00002075740,Gm54552,1,110
ENSMUSG00000076580,Igkv8-27,4,360
ENSMUSG00000076581,Igkv8-26,2,371
ENSMUSG00000105727,Gm8828,2,1290
ENSMUSG00000094930,Igkv6-25,3,380
ENSMUSG00000076583,Igkv8-24,2,365
ENSMUSG00000105432,Gm43218,2,344
ENSMUSG00000095630,Igkv6-23,3,369
ENSMUSG00000106080,Gm8836,2,1348
ENSMUSG00000079230,Gm11065,2,228
ENSMUSG00000105668,Igkv8-22,2,367
ENSMUSG00000076586,Igkv8-21,3,382
ENSMUSG00000105114,Amd-ps5,2,989
ENSMUSG00000076587,Igkv6-20,4,375
ENSMUSG00000096594,Igkv8-19,3,370
ENSMUSG00000076589,Igkv8-18,3,395
ENSMUSG00000106031,Gm8848,2,1343
ENSMUSG00000120845,Gm56940,1,781
ENSMUSG00000095794,Igkv6-17,3,377
ENSMUSG00000076591,Igkv8-16,4,379
ENSMUSG00000106428,Gm42667,2,234
ENSMUSG00000094797,Igkv6-15,2,347
ENSMUSG00000106624,Gm8853,2,1344
ENSMUSG00000072477,Gm10360,6,272
ENSMUSG00000105687,Gm6157,2,1897
ENSMUSG00000096844,Igkv6-14,2,347
ENSMUSG00000104643,Gm8862,2,1346
ENSMUSG00000076594,Igkv6-13,3,359
ENSMUSG00000105305,Gm8872,2,1341
ENSMUSG00000106315,Gm42720,2,300
ENSMUSG00000104692,Gm42773,2,148
ENSMUSG00000105862,Igkv3-12-1,2,351
ENSMUSG00000094117,Igkv3-12,2,359
ENSMUSG00000105499,Igkv3-11,2,385
ENSMUSG00000076596,Igkv3-10,4,365
ENSMUSG00000095338,Igkv3-9,2,359
ENSMUSG00000104760,Igkv3-8,2,339
ENSMUSG00000076598,Igkv3-7,4,359
ENSMUSG00000106667,Igkv3-6,2,342
ENSMUSG00000095335,Igkv3-5,3,382
ENSMUSG00000096715,Igkv3-4,3,360
ENSMUSG00000094478,Igkv3-3,2,359
ENSMUSG00000095351,Igkv3-2,3,378
ENSMUSG00000095682,Igkv3-1,2,359
ENSMUSG00000119951,Gm46961,1,999
ENSMUSG00000105646,Gm30211,3,6087
ENSMUSG00000076604,Igkj1,2,38
ENSMUSG00000076605,Igkj2,3,43
ENSMUSG00000076606,Igkj3,4,38
ENSMUSG00000076607,Igkj4,2,38
ENSMUSG00000076608,Igkj5,3,42
ENSMUSG00000076609,Igkc,3,532
ENSMUSG00000053604,Rpia,6,5359
ENSMUSG00000031668,Eif2ak3,15,6026
ENSMUSG00000065750,Gm23346,3,136
ENSMUSG00000105776,Gm43292,2,2449
ENSMUSG00000051896,Tex37,5,814
ENSMUSG00000055874,Foxi3,7,1281
ENSMUSG00000077369,Gm23485,4,155
ENSMUSG00000107446,Gm43906,2,906
ENSMUSG00000068396,Rpl34-ps1,10,354
ENSMUSG00000054474,Thnsl2,16,2164
ENSMUSG00000108206,Gm44427,2,456
ENSMUSG00000054422,Fabp1,8,553
ENSMUSG00000055027,Smyd1,18,4546
ENSMUSG00000098623,Mir8112,3,131
ENSMUSG00000053012,Krcc1,18,1913
ENSMUSG00000107749,Gm44321,2,2855
ENSMUSG00000121300,Gm1070_ENSMUSG00000121300,1,2874
ENSMUSG00000073018,Gm1070_ENSMUSG00000073018,8,582
ENSMUSG00000053044,Cd8b1,9,1483
ENSMUSG00000107855,Gm44110,2,475
ENSMUSG00000107959,Gm44111,2,399
ENSMUSG00000108289,Gm44174,3,1712
ENSMUSG00000108132,Gm44175,2,4256
ENSMUSG00000053977,Cd8a,14,3637
ENSMUSG00000002222,Rmnd5a,15,6783
ENSMUSG00000108211,Gm44130,2,3004
ENSMUSG00000108213,Gm44172,2,1235
ENSMUSG00000107460,Gm44186,2,2752
ENSMUSG00000052656,Rnf103,13,6602
ENSMUSG00000108278,Gm44194,2,3229
ENSMUSG00000107406,1700040L08Rik,2,541
ENSMUSG00000053119,Chmp3,12,3250
ENSMUSG00000053470,Kdm3a,14,8225
ENSMUSG00000108772,Gm6063,2,485
ENSMUSG00000108496,Gm44768,2,393
ENSMUSG00000108813,Rpl19-ps9,2,588
ENSMUSG00000052852,Reep1,9,4112
ENSMUSG00000108802,Gm44769,2,2809
ENSMUSG00000108594,Gm44770,2,1264
ENSMUSG00000052962,Mrpl35,4,4171
ENSMUSG00000108466,Gm44771,2,626
ENSMUSG00000052337,Immt,16,11353
ENSMUSG00000108681,Gm17825,2,794
ENSMUSG00000063884,Ptcd3,7,6841
ENSMUSG00000080465,Snord94,3,137
ENSMUSG00000049553,Polr1a,12,11871
ENSMUSG00000108305,Gm19078,2,727
ENSMUSG00000097133,Gm26628,2,1719
ENSMUSG00000108356,9130221F21Rik,2,2631
ENSMUSG00000108344,Gm8952,2,1102
ENSMUSG00000108355,Gm44604,2,496
ENSMUSG00000056091,St3gal5,13,2618
ENSMUSG00000101823,Gm29438,2,2613
ENSMUSG00000108709,4933431G14Rik,2,1670
ENSMUSG00000108371,Gm38832,2,400
ENSMUSG00000037621,Atoh8,9,2507
ENSMUSG00000056370,Sftpb,18,2022
ENSMUSG00000056305,Usp39,5,2445
ENSMUSG00000108435,Gm45051,2,963
ENSMUSG00000058706,0610030E20Rik,6,5832
ENSMUSG00000055912,Tmem150a,9,1548
ENSMUSG00000055850,Rnf181,13,2860
ENSMUSG00000073002,Vamp5,10,2707
ENSMUSG00000050732,Vamp8,10,2311
ENSMUSG00000053460,Ggcx,9,3244
ENSMUSG00000053907,Mat2a,11,4486
ENSMUSG00000108591,Particl,2,1560
ENSMUSG00000052631,Sh2d6,16,1690
ENSMUSG00000056737,Capg,15,2529
ENSMUSG00000056698,Elmod3,12,3560
ENSMUSG00000056666,Retsat,14,3537
ENSMUSG00000108368,Gm45053,2,2499
ENSMUSG00000056429,Tgoln1,5,5013
ENSMUSG00000092386,Gm20536,2,406
ENSMUSG00000055799,Tcf7l1,14,3924
ENSMUSG00000072999,Gm15401,10,1598
ENSMUSG00000102577,Gm37969,2,3409
ENSMUSG00000102931,Gm38114,2,1232
ENSMUSG00000102983,Gm38320,2,1281
ENSMUSG00000079524,Gm15402,3,670
ENSMUSG00000121161,Gm31249,1,1707
ENSMUSG00000104501,Gm37736,2,2802
ENSMUSG00000055239,Kcmf1,11,6325
ENSMUSG00000107610,D530018E20Rik,2,958
ENSMUSG00000097569,Gm26640,3,3524
ENSMUSG00000079523,Tmsb10,9,1276
ENSMUSG00000107661,Gm18402,2,586
ENSMUSG00000107546,Gm20560,2,3513
ENSMUSG00000052861,Dnah6,14,13247
ENSMUSG00000065072,Gm24533,3,196
ENSMUSG00000107440,Gm40377,2,2015
ENSMUSG00000052738,Suclg1,15,4617
ENSMUSG00000107931,Gm44475,2,424
ENSMUSG00002076411,Gm54886,1,102
ENSMUSG00000108032,Or6g1-ps1,2,905
ENSMUSG00000107408,1700065L07Rik,2,614
ENSMUSG00000056197,Jkampl,8,1087
ENSMUSG00000107639,Gm4374,2,424
ENSMUSG00000107441,Gm31747,2,3086
ENSMUSG00000107646,Gm44225,2,186
ENSMUSG00000118786,Gm26179,1,132
ENSMUSG00000064408,Gm23924,3,108
ENSMUSG00002075743,Gm54887,1,110
ENSMUSG00000107467,Gm8992,2,502
ENSMUSG00000097957,Gm8993,3,983
ENSMUSG00000107951,Gm6210,2,1942
ENSMUSG00000107918,Gm8999,2,969
ENSMUSG00000107830,4933439N06Rik,2,1365
ENSMUSG00000080824,Gm9001,2,399
ENSMUSG00000107880,Gm44113,2,3041
ENSMUSG00000107685,Gm5995,2,1273
ENSMUSG00002075927,Gm54888,1,112
ENSMUSG00000064490,Gm22283,3,161
ENSMUSG00000107770,Gm44126,2,514
ENSMUSG00000107612,Gm44163,2,475
ENSMUSG00000072476,Gm9008,7,2353
ENSMUSG00000107651,Gm44166,2,515
ENSMUSG00000063063,Ctnna2,13,6947
ENSMUSG00000060780,Lrrtm1,3,3033
ENSMUSG00000108057,Gm44234,2,900
ENSMUSG00000108077,6330415B21Rik,2,2200
ENSMUSG00000108005,Gm44435,2,4119
ENSMUSG00000107512,Gm44433,2,4832
ENSMUSG00000107917,Gm44235,2,3058
ENSMUSG00000107947,Gm44438,2,3236
ENSMUSG00000107707,Gm44286,2,1487
ENSMUSG00000107483,Gm44288,2,2795
ENSMUSG00000108102,Gm44437,2,4038
ENSMUSG00000107473,Gm44255,2,2053
ENSMUSG00000097964,Gm21045,2,1020
ENSMUSG00000108045,Gm5576,2,1236
ENSMUSG00000071356,Reg3b,8,1142
ENSMUSG00000068341,Reg3d,9,782
ENSMUSG00000079516,Reg3a,3,825
ENSMUSG00000023140,Reg2,5,952
ENSMUSG00000059654,Reg1,8,904
ENSMUSG00000030017,Reg3g,3,2114
ENSMUSG00000097940,Gm21392,3,972
ENSMUSG00000108073,Gm6072,2,496
ENSMUSG00000118890,Gm23727,1,164
ENSMUSG00000101720,Gm29005,2,320
ENSMUSG00000108072,Gm20362,2,2072
ENSMUSG00000107772,Gm5311,2,709
ENSMUSG00000107618,Gm6261,2,760
ENSMUSG00000108027,Gm44271,2,2600
ENSMUSG00000096887,Gm20594,3,449
ENSMUSG00000086739,Gm4409,2,1919
ENSMUSG00000052581,Lrrtm4,14,6147
ENSMUSG00000107498,Gm44240,2,2654
ENSMUSG00000107996,Gm44228,2,2026
ENSMUSG00000107905,Gm44230,2,3550
ENSMUSG00000108264,Gm20371,2,1756
ENSMUSG00000107840,Gm44241,2,1662
ENSMUSG00000108088,Gm44229,2,2487
ENSMUSG00000107826,Gm44242,2,2721
ENSMUSG00000108173,Gm44231,2,4075
ENSMUSG00000108040,Gm43900,2,2669
ENSMUSG00000107691,Gm43901,2,453
ENSMUSG00000065212,Gm26264,3,159
ENSMUSG00000107419,Gm38839,2,633
ENSMUSG00000089445,Gm22530,3,118
ENSMUSG00000108202,Gm4874,2,691
ENSMUSG00000107817,Gm38840,2,843
ENSMUSG00000108194,1700097M23Rik,2,1522
ENSMUSG00000106154,Mir7232,3,74
ENSMUSG00000106253,Mir468,3,78
ENSMUSG00000101404,1700009C05Rik,2,788
ENSMUSG00000035125,Gcfc2,11,7846
ENSMUSG00000030045,Mrpl19,11,5450
ENSMUSG00000107412,Gm20383,2,1522
ENSMUSG00000108288,Gm44202,2,532
ENSMUSG00000035104,Eva1a,15,2805
ENSMUSG00000087136,Gm15864,2,369
ENSMUSG00000108224,Gm31861,2,672
ENSMUSG00000107809,Gm44209,2,4153
ENSMUSG00000030043,Tacr1,12,6491
ENSMUSG00000030042,Pole4,16,2509
ENSMUSG00000107453,Gm44145,2,172
ENSMUSG00000000628,Hk2,11,5969
ENSMUSG00000090293,Gm17034,2,2229
ENSMUSG00000109556,Gm38843,3,346
ENSMUSG00000108015,Gm32591,4,2153
ENSMUSG00000100291,2310069B03Rik,7,1902
ENSMUSG00000107401,Gm6312,2,1194
ENSMUSG00000109076,Gm45145,2,1029
ENSMUSG00000000627,Sema4f,16,5290
ENSMUSG00000030041,M1ap,10,2212
ENSMUSG00000107701,Gm19287,2,358
ENSMUSG00000107829,Gm43985,2,757
ENSMUSG00000107599,Gm43981,2,1467
ENSMUSG00000121008,Gm56974,1,2149
ENSMUSG00000068335,Dok1,7,1977
ENSMUSG00000000693,Loxl3,11,4603
ENSMUSG00000099035,Mir7040,3,63
ENSMUSG00000068329,Htra2,13,2946
ENSMUSG00000068328,Aup1,11,3276
ENSMUSG00000009145,Dqx1,7,3419
ENSMUSG00000068327,Tlx2,6,1582
ENSMUSG00000103189,Gm37092,2,1518
ENSMUSG00000069678,Pcgf1,11,1649
ENSMUSG00000034968,Lbx2,4,934
ENSMUSG00000118678,Mir3470a,1,77
ENSMUSG00000107499,Ccdc142,2,3173
ENSMUSG00000087578,Ccdc142os,2,1083
ENSMUSG00000030037,Mrpl53,10,790
ENSMUSG00000121056,Gm56977,1,448
ENSMUSG00000030036,Mogs,9,2892
ENSMUSG00000030035,Wbp1,15,2403
ENSMUSG00000030034,Ino80b,13,1594
ENSMUSG00000108109,Gm44287,2,290
ENSMUSG00000034930,Rtkn,17,4269
ENSMUSG00000030032,Wdr54,15,4738
ENSMUSG00000030030,1700003E16Rik,6,2221
ENSMUSG00000031865,Dctn1,17,6509
ENSMUSG00000085782,Gm15624,3,3889
ENSMUSG00000068323,Slc4a5,13,5804
ENSMUSG00000005667,Mthfd2,9,3487
ENSMUSG00000108053,Gm43890,2,2799
ENSMUSG00000043131,Mob1a,15,4794
ENSMUSG00000045160,Bola3,15,3211
ENSMUSG00000034832,Tet3,16,16695
ENSMUSG00000099045,Mir6374,3,107
ENSMUSG00000108780,5430434F05Rik,2,3553
ENSMUSG00000051844,B230319C09Rik,14,2217
ENSMUSG00000014554,Dguok,14,4611
ENSMUSG00000059430,Actg2,15,1557
ENSMUSG00000006906,Stambp,11,10426
ENSMUSG00000108484,Gm18537,2,1523
ENSMUSG00000108660,Gm21284,2,3736
ENSMUSG00002076019,Gm55224,1,323
ENSMUSG00000108609,Gm7424,2,902
ENSMUSG00000014542,Clec4f,4,2471
ENSMUSG00000034783,Cd207,8,1522
ENSMUSG00000085794,Vax2os,6,5406
ENSMUSG00002076206,Gm55233,1,187
ENSMUSG00002076237,Gm55234,1,466
ENSMUSG00002075910,Gm55235,1,194
ENSMUSG00000034777,Vax2,3,1242
ENSMUSG00000087995,Gm25054,3,97
ENSMUSG00000006269,Atp6v1b1,8,4381
ENSMUSG00000099354,1700124L16Rik,7,1110
ENSMUSG00000014747,Ankrd53,7,1739
ENSMUSG00000014748,Tex261,14,4088
ENSMUSG00000108525,Gm7443,2,378
ENSMUSG00000034744,Nagk,14,4676
ENSMUSG00000045896,Paip2b,15,6335
ENSMUSG00000077332,Gm23014,3,130
ENSMUSG00000108107,Gm5312,3,547
ENSMUSG00000107644,Gm6342,3,766
